year,month,day,MinTemp,MaxTemp,Rainfall
2019,11,23,20.8,30,0
2019,11,22,19.7,30.3,0
2019,11,21,22.9,29.3,0
2019,11,20,20,32,0
2019,11,19,19.6,31.9,0
2019,11,18,20.3,28.2,0
2019,11,17,21.2,30.5,0
2019,11,16,19.2,34.7,0
2019,11,15,21.3,31.6,0
2019,11,14,18.4,29.8,0
2019,11,13,19.1,33.8,0
2019,11,12,17.7,30.8,0
2019,11,11,17.6,27.7,0
2019,11,10,15.8,33.3,0
2019,11,9,20.8,31.5,0
2019,11,8,15.6,34.5,0
2019,11,7,15.1,34.8,0
2019,11,6,15.5,29.7,0
2019,11,5,21,29.2,0.4
2019,11,4,20.8,30.9,0.4
2019,11,3,18.5,27.3,1.8
2019,11,2,17.6,26,7
2019,11,1,17.6,24.7,0
2019,10,31,15.6,26.7,0
2019,10,30,16.1,24.7,0
2019,10,29,18.5,26.2,0
2019,10,28,20.3,27.4,0
2019,10,27,18.1,29.6,0
2019,10,26,16.5,27.6,0
2019,10,25,15.2,27.5,0
2019,10,24,15.3,27.2,0
2019,10,23,16.2,26.6,0
2019,10,22,15.4,25,0
2019,10,21,18.1,25,0
2019,10,20,16.1,28.4,15.2
2019,10,19,18.1,26.3,0
2019,10,18,18.9,27.2,7
2019,10,17,19.4,30.6,0
2019,10,16,18.9,28.6,0
2019,10,15,18.2,27.2,1.2
2019,10,14,14.3,25.9,0
2019,10,13,12.9,25.3,1.8
2019,10,12,12.8,21.3,29.2
2019,10,11,14.4,23.7,0
2019,10,10,15.2,24.5,0
2019,10,9,18.6,26,0
2019,10,8,20.5,30.5,0
2019,10,7,16.1,30.8,0
2019,10,6,17,27.1,0
2019,10,5,13.2,30.3,0
2019,10,4,13.6,26.7,0
2019,10,3,12.3,25.9,0
2019,10,2,15.7,24.7,0.6
2019,10,1,19.1,25.2,0
2019,9,30,18.1,28.2,0.2
2019,9,29,15.4,26.1,0
2019,9,28,17.9,31.1,0
2019,9,27,16.6,26.9,0
2019,9,26,19.8,25.8,0
2019,9,25,17.3,26.3,0
2019,9,24,16.8,24.9,0
2019,9,23,16.4,29.7,0
2019,9,22,17.9,26.8,0.2
2019,9,21,16.5,26.9,4.4
2019,9,20,14.5,26.9,0
2019,9,19,12.8,25.7,0.2
2019,9,18,15.1,27.2,3.8
2019,9,17,12.1,27.7,0
2019,9,16,12,26.2,0
2019,9,15,13.2,25,0
2019,9,14,12,30.5,0
2019,9,13,11,30.5,0
2019,9,12,10.5,25.1,0
2019,9,11,11.6,23,0
2019,9,10,11,23.1,0
2019,9,9,14.1,23.6,0
2019,9,8,14.1,25.9,0
2019,9,7,16.9,26.4,0
2019,9,6,11.9,34.8,0
2019,9,5,13.2,31.7,0
2019,9,4,11.6,33.7,0
2019,9,3,10.5,27.3,0
2019,9,2,11.6,29.3,0
2019,9,1,10.4,25.8,0
2019,8,31,11.6,24.5,0
2019,8,30,11.9,23.7,0
2019,8,29,13.6,19.7,0
2019,8,28,16,23.3,0.2
2019,8,27,13.1,25.4,0
2019,8,26,12,27.2,0
2019,8,25,10.7,24.9,0
2019,8,24,10.2,23,0
2019,8,23,12.4,23.7,0
2019,8,22,13.7,25.4,0
2019,8,21,7.7,26.2,0
2019,8,20,11,23.1,0
2019,8,19,12.9,28.6,0
2019,8,18,12.7,24.4,0
2019,8,17,10.2,27.7,0
2019,8,16,12.1,24.7,0
2019,8,15,9.9,23.8,0
2019,8,14,10.5,22.7,0
2019,8,13,8.9,23.3,0
2019,8,12,9.4,22,0
2019,8,11,10.6,20.6,0
2019,8,10,16,22.9,0
2019,8,9,15.9,25.3,0.2
2019,8,8,12.8,28.7,2.8
2019,8,7,12.1,23.1,0
2019,8,6,10,24,0
2019,8,5,10.9,23.4,0
2019,8,4,10.4,24,0
2019,8,3,10.4,23.6,0
2019,8,2,11.2,22.1,0
2019,8,1,12.6,21.8,0
2019,7,31,12.5,22.4,0
2019,7,30,11.3,25.9,0
2019,7,29,12.8,24,0
2019,7,28,13,24.1,0
2019,7,27,12.1,25.9,0
2019,7,26,12.1,23.3,0
2019,7,25,11.9,23.9,0
2019,7,24,10,26.9,0
2019,7,23,12,27.1,0
2019,7,22,10.7,24.3,0
2019,7,21,9.4,22.1,0
2019,7,20,7.9,23.1,0
2019,7,19,8.8,22.9,0
2019,7,18,8.6,24.7,0
2019,7,17,9.5,23.6,0
2019,7,16,8.4,23.2,0
2019,7,15,9.6,20.1,0
2019,7,14,9.3,20.1,0
2019,7,13,8.5,23.8,0
2019,7,12,7.4,26,0
2019,7,11,9.1,24.5,0
2019,7,10,11,23.7,0
2019,7,9,12.4,24,0.8
2019,7,8,14.3,20.3,0.2
2019,7,7,14.2,20.9,4.6
2019,7,6,14.6,21.1,4.4
2019,7,5,15.4,22,4.2
2019,7,4,14.5,23.7,0
2019,7,3,12.8,23.3,0
2019,7,2,14,23,0.2
2019,7,1,13.8,23.5,0
2019,6,30,12.6,25,0.6
2019,6,29,13.4,23.5,1.2
2019,6,28,13.7,23,3.8
2019,6,27,13.2,22.7,4.8
2019,6,26,13.9,17.7,
2019,6,25,12.2,20.3,0
2019,6,24,10.9,20.4,0
2019,6,23,8.4,21.7,0
2019,6,22,9.6,21.4,0
2019,6,21,15.6,23.3,0
2019,6,20,12.7,20.7,0
2019,6,19,10.6,24.2,0
2019,6,18,9.6,23.6,0
2019,6,17,14.6,22.7,20.6
2019,6,16,15.3,24,0
2019,6,15,15.2,25.9,0
2019,6,14,13.2,27.5,0
2019,6,13,13.8,25.2,0
2019,6,12,12.5,25,0
2019,6,11,13.2,25.9,0
2019,6,10,13.3,24.7,0.2
2019,6,9,14,24.9,3.8
2019,6,8,13.5,18.1,2.2
2019,6,7,10.7,22.4,0
2019,6,6,11,22.3,0
2019,6,5,10.9,22.4,0
2019,6,4,9.8,17.2,0
2019,6,3,14,22,4
2019,6,2,14.4,22.3,0
2019,6,1,7.6,22.9,0
2019,5,31,8,20.6,0
2019,5,30,7.9,23.5,0
2019,5,29,7.7,23.3,0
2019,5,28,10.9,22.5,0
2019,5,27,12.7,27.5,0
2019,5,26,14.6,26.4,0
2019,5,25,13.7,24.9,0
2019,5,24,14,25.1,0
2019,5,23,14.1,24.4,0
2019,5,22,14.5,23.8,0
2019,5,21,17.3,25,0
2019,5,20,16,22.9,0
2019,5,19,15.8,25,0
2019,5,18,15.4,23.8,1.6
2019,5,17,16.9,23.7,10
2019,5,16,16.5,25.5,0
2019,5,15,16.2,24.7,3.4
2019,5,14,16.6,24.5,0
2019,5,13,16.2,25,0
2019,5,12,10.9,24.8,0
2019,5,11,13.1,23.1,1.2
2019,5,10,15.1,27.1,0
2019,5,9,12,27.2,0
2019,5,8,13,27.6,0
2019,5,7,12.6,26.4,0
2019,5,6,12.7,25.4,0
2019,5,5,13.9,24.8,5.2
2019,5,4,20.2,24.2,0
2019,5,3,18.4,25.6,0.6
2019,5,2,18.1,26,1.2
2019,5,1,19.2,26.9,2.2
2019,4,30,17.2,24.3,0
2019,4,29,17.2,25.4,0
2019,4,28,17.8,27.4,0
2019,4,27,17.3,28.2,0
2019,4,26,18.8,27.3,0
2019,4,25,19.1,26.6,0
2019,4,24,17.4,26.3,0
2019,4,23,18.4,25.1,3.4
2019,4,22,18,26,1.4
2019,4,21,19,26.3,11
2019,4,20,19.4,25.5,11
2019,4,19,18.8,27.9,0.4
2019,4,18,17.7,28.2,0.2
2019,4,17,17.3,27.3,0.8
2019,4,16,16.7,26.1,0
2019,4,15,17.3,25.7,0
2019,4,14,16.5,26.6,0
2019,4,13,16.3,26.4,3.2
2019,4,12,16.5,25,0
2019,4,11,19,26.3,0
2019,4,10,18.8,27.4,0
2019,4,9,18.9,29.4,0
2019,4,8,18.4,29.1,0
2019,4,7,18.6,29,0
2019,4,6,18.8,27.8,0
2019,4,5,17.7,27.5,1
2019,4,4,18.6,27.8,6.2
2019,4,3,18.8,26.4,4
2019,4,2,17.5,27.2,0
2019,4,1,15.8,27.5,0
2019,3,31,15.3,27.9,4.6
2019,3,30,23.4,27.9,6.6
2019,3,29,19.8,29.1,1.2
2019,3,28,19.4,25.6,18
2019,3,27,21.3,22.8,0.4
2019,3,26,24.5,31.8,0
2019,3,25,22.6,33.3,0
2019,3,24,22.1,34.8,0
2019,3,23,23.5,34.3,0
2019,3,22,22.9,30.4,0
2019,3,21,23.4,32.3,0
2019,3,20,21.5,32.2,0
2019,3,19,19.1,34,18.8
2019,3,18,20.7,31.3,18.4
2019,3,17,20.5,28.3,54
2019,3,16,20.6,26.8,39.6
2019,3,15,20.9,34,4.2
2019,3,14,23.3,32.1,0
2019,3,13,22.9,35.9,0
2019,3,12,23.4,37.7,0.2
2019,3,11,23.5,34.6,0
2019,3,10,23,33.3,0
2019,3,9,22.3,32,0
2019,3,8,22.3,30.5,4.4
2019,3,7,22.4,34.1,0
2019,3,6,21.8,32.8,0.2
2019,3,5,20.3,30.8,0
2019,3,4,20.2,30,1.2
2019,3,3,19.8,29.6,3.2
2019,3,2,19.7,28.6,4.8
2019,3,1,20.1,29.3,1.2
2019,2,28,20.2,26.8,0.2
2019,2,27,18.9,29.5,0
2019,2,26,19.7,26.8,0.2
2019,2,25,19.8,29.4,0.2
2019,2,24,20.8,30.7,0
2019,2,23,21.5,31.9,0
2019,2,22,23.1,32,0.2
2019,2,21,25.2,33.5,0
2019,2,20,23.5,33.9,0
2019,2,19,20.4,33.7,0
2019,2,18,20.8,32.2,0
2019,2,17,20,32,0
2019,2,16,20.9,30.9,0
2019,2,15,23.1,31.3,0
2019,2,14,25.4,31.8,0
2019,2,13,23.8,34.3,0.8
2019,2,12,24,34.8,0
2019,2,11,23.6,31.5,0
2019,2,10,22.5,32.8,0
2019,2,9,21.9,33,0.2
2019,2,8,22.8,30.4,2.6
2019,2,7,21.8,30.5,8.2
2019,2,6,21.8,30,17.2
2019,2,5,22.3,32.1,2.8
2019,2,4,21.1,31.3,3
2019,2,3,21.5,31.4,1.4
2019,2,2,22.9,32.2,1
2019,2,1,22.3,33.3,0
2019,1,31,23.4,33,0
2019,1,30,22.6,32.3,0
2019,1,29,23.5,32,1
2019,1,28,22.9,33.2,0
2019,1,27,23.5,32.5,0
2019,1,26,24.2,33,0.2
2019,1,25,25.2,33.2,0.6
2019,1,24,24.7,33.2,
2019,1,23,23.4,33.6,0
2019,1,22,22.4,32.2,0
2019,1,21,23.3,32.3,0
2019,1,20,22,33,0
2019,1,19,21.7,32.9,0
2019,1,18,21.3,32.4,0
2019,1,17,24.1,32.6,0
2019,1,16,23.9,33.3,0
2019,1,15,21.7,31.6,0
2019,1,14,21.1,32,0
2019,1,13,20.8,32.1,0
2019,1,12,20.2,31.7,0
2019,1,11,21.9,31,0
2019,1,10,24.4,31,0.6
2019,1,9,22.9,29.8,0
2019,1,8,22.5,29.9,2
2019,1,7,23.9,30.1,7.6
2019,1,6,24,31.3,0
2019,1,5,20.9,30.9,0.2
2019,1,4,22.5,30.1,7
2019,1,3,20.8,29.4,8.4
2019,1,2,21,31.1,0
2019,1,1,22.9,31.6,0
2018,12,31,20.5,31.4,0
2018,12,30,22.6,30.6,0
2018,12,29,19.4,30.5,0
2018,12,28,19.2,29.7,0
2018,12,27,18.5,29.5,0
2018,12,26,17.2,28.7,0
2018,12,25,17.4,28.3,0.2
2018,12,24,18.9,27.9,0
2018,12,23,19.9,28.6,0
2018,12,22,23.2,35.7,3
2018,12,21,23.7,34.9,0
2018,12,20,23.8,32.5,0
2018,12,19,21.9,30.9,0
2018,12,18,21.8,29.8,2.8
2018,12,17,20.9,28.8,32.6
2018,12,16,23.5,25.9,9
2018,12,15,22.4,31,3
2018,12,14,23.5,31.3,0
2018,12,13,21.7,30.2,0
2018,12,12,19.1,29.4,0
2018,12,11,19.6,30.3,0
2018,12,10,19.4,29.9,0
2018,12,9,19.8,29.1,0
2018,12,8,19.9,27.4,0
2018,12,7,18.6,25.7,0
2018,12,6,18.8,27.5,0
2018,12,5,20.6,27.9,0.6
2018,12,4,19.9,30.3,0
2018,12,3,23.6,30.5,0
2018,12,2,22.5,34.7,0
2018,12,1,21.6,33.3,0
2018,11,30,19.4,29.8,0
2018,11,29,21.1,34.5,0
2018,11,28,22.7,37.9,0.6
2018,11,27,18.1,29.9,0
2018,11,26,18.2,34.8,0.2
2018,11,25,19.9,33.5,0
2018,11,24,16.5,30.6,0
2018,11,23,19.1,30.2,6.2
2018,11,22,23.2,31.1,2.8
2018,11,21,19.4,31.7,0
2018,11,20,16.8,28.3,0
2018,11,19,18.2,27,0.2
2018,11,18,18,26.2,2.8
2018,11,17,19.2,29.6,0
2018,11,16,18.9,29.6,0
2018,11,15,20.9,29.6,0
2018,11,14,17.2,28.3,0
2018,11,13,16.8,27.1,0
2018,11,12,16.8,27.8,0
2018,11,11,16.9,27.7,0
2018,11,10,14.1,27.1,0
2018,11,9,16.3,25.1,0
2018,11,8,22.4,25.7,0.6
2018,11,7,22.4,31.4,0
2018,11,6,23.5,32,0
2018,11,5,21.2,31.3,0
2018,11,4,18.5,30.7,0
2018,11,3,17.7,30.8,0
2018,11,2,18.2,27.1,0
2018,11,1,15.8,27.8,0
2018,10,31,15.6,27,
2018,10,30,,,3.6
2018,10,29,18.5,,0.8
2018,10,28,18.4,30.3,0
2018,10,27,19.3,28.6,0
2018,10,26,18,,0.6
2018,10,25,18.9,27.9,0
2018,10,24,18.3,32.5,0
2018,10,23,17.5,28.9,0
2018,10,22,15.1,28,8.2
2018,10,21,19.2,28.2,0.8
2018,10,20,17.7,27.6,0
2018,10,19,17.7,25.9,0.4
2018,10,18,18.1,25.2,4.8
2018,10,17,17.9,25.3,1.2
2018,10,16,19,25.9,23.8
2018,10,15,17.6,23.4,44.8
2018,10,14,16,20.8,16
2018,10,13,15.4,19.7,16.2
2018,10,12,,,8.4
2018,10,11,18,25.5,1.2
2018,10,10,16.5,28.5,0.2
2018,10,9,15.9,26.3,10
2018,10,8,14.9,27.5,1
2018,10,7,15.2,24.1,10.8
2018,10,6,16,22.4,16.8
2018,10,5,17.8,25.3,0
2018,10,4,12.8,26.1,0
2018,10,3,12.5,26,0
2018,10,2,13.1,24.7,0
2018,10,1,12.9,24.3,9.6
2018,9,30,16.9,20.8,2.2
2018,9,29,16.5,28.9,0
2018,9,28,15.9,26.8,0
2018,9,27,14.1,24.2,0
2018,9,26,13.8,23.7,
2018,9,25,15.5,21.2,0
2018,9,24,13.9,25.6,0
2018,9,23,13.1,26.1,0
2018,9,22,12.2,25.1,0
2018,9,21,13.3,24.5,0
2018,9,20,15.1,28.7,0
2018,9,19,12.5,25.1,0
2018,9,18,12.2,24.3,0
2018,9,17,12.9,23.3,0
2018,9,16,15.1,28.3,0
2018,9,15,14.4,26.9,0
2018,9,14,14.1,26.4,0
2018,9,13,13.5,26.2,0
2018,9,12,13.2,24.9,0
2018,9,11,12.1,25,0
2018,9,10,12.6,25.1,0
2018,9,9,14,26.8,2
2018,9,8,17.5,25,1.2
2018,9,7,13.4,24.7,0.4
2018,9,6,12.8,23.2,0
2018,9,5,12.4,21.6,9.4
2018,9,4,12.3,21.7,0.4
2018,9,3,12.3,20.6,0
2018,9,2,12.2,26.3,0
2018,9,1,17.8,27.1,0
2018,8,31,10.3,25.7,0
2018,8,30,8.7,23.7,0
2018,8,29,9.6,24.8,0
2018,8,28,11.1,22.8,0.2
2018,8,27,9.6,24.4,10.6
2018,8,26,14,20.2,11.2
2018,8,25,12.4,22.5,0.8
2018,8,24,10.8,24.5,0
2018,8,23,8.7,23.1,0
2018,8,22,5.2,24.4,0
2018,8,21,6.8,23.8,0
2018,8,20,10.4,21.9,0
2018,8,19,8.5,22.8,0
2018,8,18,9.4,28.1,0
2018,8,17,8.6,29.3,0
2018,8,16,7.5,29.5,0
2018,8,15,7.6,25.2,0
2018,8,14,6.8,22.7,0
2018,8,13,7.9,22.5,0
2018,8,12,11.6,24.4,0
2018,8,11,11,24.9,0
2018,8,10,9.5,23.4,0
2018,8,9,7.3,23,0
2018,8,8,7,22.6,0.2
2018,8,7,15.9,22.9,2.8
2018,8,6,11.5,27.6,0
2018,8,5,10.3,25.3,0
2018,8,4,11.7,27.1,0
2018,8,3,11.1,23.9,0
2018,8,2,9.1,23,0
2018,8,1,7,24.7,0
2018,7,31,8.4,23.3,0
2018,7,30,11.8,23.7,1.4
2018,7,29,12.4,26.4,0
2018,7,28,11.6,26.4,0
2018,7,27,11.4,25.6,0.2
2018,7,26,13.5,26.3,0.8
2018,7,25,10.3,24.1,0
2018,7,24,8.5,24.1,0
2018,7,23,8.2,22.2,0
2018,7,22,7.8,20.7,0
2018,7,21,9.8,20.2,0
2018,7,20,9.8,24.9,0
2018,7,19,6.3,23.8,0
2018,7,18,6.2,25,0
2018,7,17,7.1,24.3,0
2018,7,16,7.3,23.6,0
2018,7,15,5.2,21.6,0
2018,7,14,6.7,21,0
2018,7,13,11,21.7,0
2018,7,12,13.9,21.8,2.4
2018,7,11,10.7,20.8,0
2018,7,10,9,22.2,0
2018,7,9,9,20.6,0
2018,7,8,9.7,20.4,0.2
2018,7,7,18.2,24.9,2.6
2018,7,6,17.6,23.9,8.6
2018,7,5,15.4,22.9,3.2
2018,7,4,14.8,24,0
2018,7,3,13.3,23.3,0
2018,7,2,14.8,24.4,6.4
2018,7,1,15.1,22.4,0
2018,6,30,12.9,24.6,0.2
2018,6,29,12.4,23.7,0
2018,6,28,13.8,22,7.4
2018,6,27,14.1,16.9,1
2018,6,26,13.4,22,0.8
2018,6,25,10.3,21.6,0
2018,6,24,8.6,23.4,0
2018,6,23,9.1,23.1,0
2018,6,22,10.7,22.7,0
2018,6,21,10.4,22.2,0
2018,6,20,8.7,22.4,0
2018,6,19,8.5,20.2,0
2018,6,18,9.8,18.5,0
2018,6,17,8.7,20.5,0
2018,6,16,6.9,23.2,0
2018,6,15,11.7,23.7,0
2018,6,14,14,23.8,0.8
2018,6,13,10.5,25.2,0
2018,6,12,9.3,22.9,0
2018,6,11,12.4,23.3,0
2018,6,10,15.6,23.6,0.8
2018,6,9,15.6,23.7,0.2
2018,6,8,13.8,22.4,9.4
2018,6,7,13.9,20.6,8.6
2018,6,6,11.8,23.1,0
2018,6,5,11.5,22.6,0
2018,6,4,11.7,24,0
2018,6,3,12,25.4,0
2018,6,2,8.4,23.5,0
2018,6,1,10.2,22.6,0
2018,5,31,8.3,22,0
2018,5,30,13.4,26.1,0.2
2018,5,29,16.2,23.5,4.2
2018,5,28,14.8,22.7,1.6
2018,5,27,14.3,23.1,3.4
2018,5,26,15.1,23.8,0
2018,5,25,14.2,24.6,0
2018,5,24,13.1,24.2,0
2018,5,23,11.3,25,0
2018,5,22,10.8,25.5,
2018,5,21,9.7,,0
2018,5,20,11.6,25.3,0
2018,5,19,11.5,25.3,0
2018,5,18,13.3,25.4,0
2018,5,17,12.8,23.6,0
2018,5,16,11.5,24.4,0
2018,5,15,13.4,25.1,0
2018,5,14,11.2,25,0
2018,5,13,10.7,24.4,0
2018,5,12,12.3,22.3,0
2018,5,11,14.9,22.9,0
2018,5,10,14.3,27.9,0
2018,5,9,17.9,27.2,9.2
2018,5,8,18.5,22.5,8.2
2018,5,7,16.7,24.2,0
2018,5,6,15.7,25.8,0
2018,5,5,18.3,27.2,0
2018,5,4,16.5,27.6,0
2018,5,3,16,26.7,0
2018,5,2,17.2,26,0
2018,5,1,15.1,25.3,0
2018,4,30,14.9,25.5,0
2018,4,29,15.8,26.1,0.4
2018,4,28,16.6,25.5,0
2018,4,27,18.3,27.5,0
2018,4,26,18.1,29.1,0
2018,4,25,17.5,27.7,1.2
2018,4,24,16.4,27.2,1.4
2018,4,23,16.9,28,0
2018,4,22,17.2,25.8,0.2
2018,4,21,17.5,26.7,10
2018,4,20,18.9,27.7,0.2
2018,4,19,18.4,27.2,1.2
2018,4,18,19.4,24.7,5.2
2018,4,17,16.7,30.8,0
2018,4,16,15.1,32,0
2018,4,15,18.3,30.4,0.2
2018,4,14,18.8,28,0
2018,4,13,18.1,27.8,0.6
2018,4,12,17.6,26.1,0
2018,4,11,19.9,27.2,0.2
2018,4,10,17.6,30.1,0
2018,4,9,17.6,29.3,0
2018,4,8,18.6,27.8,2.4
2018,4,7,18.7,28.1,3.2
2018,4,6,18.2,27.8,1.8
2018,4,5,18.2,28.1,3.2
2018,4,4,20.1,26.3,4.2
2018,4,3,19.8,28,0
2018,4,2,20.7,28.6,0.4
2018,4,1,20.1,28.9,0
2018,3,31,20.7,29.3,0.4
2018,3,30,21.1,29.1,1
2018,3,29,21,28.7,2
2018,3,28,20.9,30.9,1.2
2018,3,27,23.7,28.3,0.2
2018,3,26,21.9,29.2,1
2018,3,25,19.5,28.1,0.2
2018,3,24,20.5,27.7,0.2
2018,3,23,19.7,28.3,6
2018,3,22,20.4,27.6,28
2018,3,21,21.2,25.8,13.6
2018,3,20,20.7,29.8,0.2
2018,3,19,21.9,31.4,0
2018,3,18,21.1,31.2,0
2018,3,17,20.5,31,0
2018,3,16,18.5,30.6,0
2018,3,15,20.2,29.4,0.4
2018,3,14,20.5,28.7,5.8
2018,3,13,19.2,27.3,0
2018,3,12,18.3,28.6,2.2
2018,3,11,18.8,25.7,2.8
2018,3,10,20.1,26.7,0.6
2018,3,9,19.1,27.4,1.6
2018,3,8,19,26.6,5.8
2018,3,7,18.8,26.1,11
2018,3,6,20.5,24,57.4
2018,3,5,23.6,29.4,2.4
2018,3,4,24.3,34.7,0.2
2018,3,3,24,30.6,0.8
2018,3,2,24.6,29.1,
2018,3,1,20.9,,
2018,2,28,19.9,29.5,0.2
2018,2,27,21.7,28.5,
2018,2,26,23.1,,
2018,2,25,23.1,,19
2018,2,24,22.1,29.1,135.8
2018,2,23,22.2,26.4,62.8
2018,2,22,20.7,26.7,0.2
2018,2,21,22,27.6,
2018,2,20,23.3,30.9,
2018,2,19,20.4,33,
2018,2,18,22.4,,0
2018,2,17,22.5,31.5,17
2018,2,16,26.6,33,0
2018,2,15,24.6,35.7,0
2018,2,14,21.8,33,13
2018,2,13,26.3,33,0
2018,2,12,20.9,33.5,6.6
2018,2,11,22.7,34.5,1
2018,2,10,19.4,32.8,0
2018,2,9,18.3,31.2,0
2018,2,8,18.6,29,0
2018,2,7,18.5,29.3,
2018,2,6,18.9,,
2018,2,5,18.4,30.1,1
2018,2,4,17.8,28,7.2
2018,2,3,18.8,22.8,6.2
2018,2,2,18.5,21.7,11.2
2018,2,1,21.3,25.5,4.2
2018,1,31,22.3,34.7,0
2018,1,30,22.5,32.7,1.6
2018,1,29,21.8,31.5,7.8
2018,1,28,23.6,30.2,2.4
2018,1,27,24.3,32.8,0
2018,1,26,23.2,32.5,
2018,1,25,23.6,,8.6
2018,1,24,22.4,31.6,0
2018,1,23,20.3,32.3,0
2018,1,22,20.8,31.7,0
2018,1,21,21.1,30.2,0
2018,1,20,19.1,32.2,0
2018,1,19,17.4,31.4,0
2018,1,18,19.5,30,0
2018,1,17,18.3,29.4,0
2018,1,16,17.7,31.1,
2018,1,15,17.4,30.3,0
2018,1,14,24.2,37.5,0.2
2018,1,13,24,35.6,0
2018,1,12,,32.6,
2018,1,11,23.7,31.4,0
2018,1,10,22,32.3,0
2018,1,9,22.3,32.1,0
2018,1,8,,32.4,
2018,1,7,,31.5,
2018,1,6,20.7,31.1,0
2018,1,5,22.2,29.5,0
2018,1,4,21,29.5,0
2018,1,3,21.7,31.2,4.8
2018,1,2,23.4,30.8,0
2018,1,1,24.2,32.1,0.4
2017,12,31,24.7,33.6,0
2017,12,30,23.3,32.2,
2017,12,29,22.2,30.4,9
2017,12,28,20.6,29.4,0.6
2017,12,27,20.7,29.6,3
2017,12,26,19,29.7,54.8
2017,12,25,22.5,36.2,0
2017,12,24,20.9,33,0
2017,12,23,22.3,31.7,
2017,12,22,22.5,,0.4
2017,12,21,22.6,32.9,0
2017,12,20,22,31.7,0
2017,12,19,20.4,31.1,0
2017,12,18,19.9,29.2,0
2017,12,17,19.8,30.3,0.2
2017,12,16,22.4,30.6,0.8
2017,12,15,20.5,30.3,0
2017,12,14,17.8,29.9,0
2017,12,13,19.3,28.9,0
2017,12,12,18.4,29.4,0
2017,12,11,18.8,29.4,0
2017,12,10,18.8,28.9,4.2
2017,12,9,20.2,30.2,0.2
2017,12,8,21.8,31,0
2017,12,7,17.4,33.1,0
2017,12,6,17.8,31.8,
2017,12,5,,30.5,23.6
2017,12,4,20.8,28,0
2017,12,3,23,30.4,0.8
2017,12,2,22.3,29.4,0
2017,12,1,21.8,28,0.2
2017,11,30,20.1,27.5,28
2017,11,29,21.4,26.7,18.2
2017,11,28,20.2,29.2,0
2017,11,27,19.8,29,0
2017,11,26,19.7,29.5,0
2017,11,25,18.6,28.7,0
2017,11,24,17.4,28.8,1.2
2017,11,23,16.4,26.5,0
2017,11,22,16.7,25.5,0.4
2017,11,21,17.4,25.9,1.8
2017,11,20,16.9,26.5,5.8
2017,11,19,15.9,24,28.4
2017,11,18,17.9,24.1,9
2017,11,17,17.6,27,0
2017,11,16,16.4,28,0
2017,11,15,16.4,26.8,0
2017,11,14,14.7,26.5,0
2017,11,13,14.6,26.1,0.2
2017,11,12,15.3,25.8,1
2017,11,11,16.4,25.6,2.8
2017,11,10,16.3,24.5,0
2017,11,9,15.2,24.7,1
2017,11,8,18.3,25.6,0
2017,11,7,18.9,28,4.8
2017,11,6,20.4,28.3,0
2017,11,5,21.5,28.9,0
2017,11,4,18.4,29.7,0
2017,11,3,18.2,28.6,0
2017,11,2,16.4,28.2,
2017,11,1,16.6,,0
2017,10,31,21.7,29.7,0
2017,10,30,21.6,30.6,5.2
2017,10,29,21.6,30.5,0
2017,10,28,17.8,28.9,0
2017,10,27,19.6,30.3,0.8
2017,10,26,18.1,30.6,0
2017,10,25,15.2,27.3,0
2017,10,24,14.2,25.6,0.2
2017,10,23,15.6,22.7,2.8
2017,10,22,13.9,,11.4
2017,10,21,18.6,20.4,3.8
2017,10,20,18.5,26.4,0
2017,10,19,17,24.6,1.8
2017,10,18,18.3,23.9,12.4
2017,10,17,18.9,22.8,4.6
2017,10,16,17.3,22.6,26.4
2017,10,15,18,22.6,25.8
2017,10,14,21.2,27,0
2017,10,13,21,29.9,2
2017,10,12,22.3,25.4,0
2017,10,11,22.3,28.8,0
2017,10,10,21.4,33.1,0
2017,10,9,20.4,29.1,0
2017,10,8,19.1,27.4,0
2017,10,7,20.3,24.1,11.2
2017,10,6,19.5,30.7,0
2017,10,5,19,30.1,0
2017,10,4,19,28.5,3.4
2017,10,3,16.4,27.1,30.4
2017,10,2,15.8,22.2,6.6
2017,10,1,17.7,25.9,0
2017,9,30,18.5,34.1,0
2017,9,29,18.1,37,0
2017,9,28,18.9,30.8,0
2017,9,27,17.7,25.5,0
2017,9,26,18.4,30.5,0
2017,9,25,18.5,29.9,0
2017,9,24,15.5,29.2,0
2017,9,23,15.4,28.6,6
2017,9,22,18.1,28.2,0
2017,9,21,14.9,25.9,0
2017,9,20,16.2,25.9,0
2017,9,19,12.5,28.1,0
2017,9,18,13.1,24.5,0
2017,9,17,13.5,24.4,0
2017,9,16,9.5,27.1,0
2017,9,15,8.6,24.6,0
2017,9,14,18.1,23.3,0
2017,9,13,14.8,27.1,0
2017,9,12,13.4,27.9,0
2017,9,11,12.6,25.7,0
2017,9,10,11.6,23.9,0
2017,9,9,11.4,24.9,0
2017,9,8,9.9,26.7,0
2017,9,7,12.1,27.1,0
2017,9,6,8.2,27,0
2017,9,5,13.4,27.5,0
2017,9,4,14.4,28.4,0
2017,9,3,12.9,27.1,0
2017,9,2,12.9,24.6,0
2017,9,1,11.6,24.2,0
2017,8,31,9.8,23.3,0
2017,8,30,11.3,25.8,0
2017,8,29,8.9,22.1,0
2017,8,28,7.5,23,0
2017,8,27,10.4,23.7,0
